id,student_id,course_id,enrollment_date,status,final_grade
3072,1212,47,2025-09-08,active,
3073,1213,117,2025-04-14,dropped,
3074,1214,78,2025-04-26,active,
3075,1215,83,2025-10-08,dropped,
3076,1215,62,2025-06-30,active,
3077,1215,51,2024-12-03,active,
3078,1216,111,2024-10-31,dropped,
3079,1217,63,2024-08-17,active,
3080,1217,23,2025-04-04,active,
3081,1217,61,2023-10-14,completed,C
3082,1217,96,2025-06-03,dropped,
3083,1218,11,2025-04-23,active,
3084,1218,54,2023-10-27,completed,B
3085,1219,110,2023-06-10,completed,B
3086,1219,25,2025-12-28,dropped,
3087,1219,84,2025-08-10,dropped,
3088,1220,116,2023-05-31,dropped,
3089,1220,76,2023-11-06,completed,C
3090,1221,108,2024-06-02,dropped,
3091,1221,86,2023-08-03,completed,B
3092,1221,8,2025-08-10,active,
3093,1221,9,2023-07-04,completed,C
3094,1222,23,2025-03-29,active,
3095,1222,82,2023-06-30,completed,B
3096,1222,96,2025-05-25,dropped,
3097,1222,108,2024-05-26,completed,B
3098,1223,118,2024-09-16,completed,A
3099,1224,76,2023-11-22,completed,A
3100,1224,81,2025-01-02,active,
3101,1224,3,2024-10-02,dropped,
3102,1225,40,2025-10-21,active,
3103,1225,108,2024-06-02,completed,C
3104,1226,7,2025-05-12,active,
3105,1226,49,2024-04-30,completed,B
3106,1226,91,2025-11-03,active,
3107,1227,23,2025-04-14,active,
3108,1227,38,2023-10-16,completed,B
3109,1228,45,2023-07-07,completed,C
3110,1228,99,2025-06-08,active,
3111,1228,83,2025-11-12,active,
3112,1229,90,2023-03-23,completed,C
3113,1229,56,2025-12-02,active,
3114,1230,12,2024-12-04,active,
3115,1230,66,2025-05-06,active,
3116,1230,99,2025-06-05,active,
3117,1231,61,2023-11-11,completed,B
3118,1231,18,2023-02-26,completed,E
3119,1232,90,2023-03-23,dropped,
3120,1232,14,2023-07-25,completed,B
3121,1232,81,2024-12-14,completed,A
3122,1233,40,2025-10-12,active,
3123,1233,21,2023-10-17,completed,C
3124,1233,60,2024-11-27,active,
3125,1234,94,2025-06-04,active,
3126,1234,52,2024-10-30,completed,B
3127,1234,61,2023-11-07,completed,F
3128,1234,107,2024-01-01,active,
3129,1235,54,2023-10-14,active,
3130,1236,76,2023-10-14,dropped,
3131,1236,4,2025-11-09,dropped,
3132,1236,21,2023-11-18,completed,F
3133,1236,66,2025-05-25,active,
3134,1237,101,2025-11-05,dropped,
3135,1237,7,2025-05-03,dropped,
3136,1237,12,2024-12-20,active,
3137,1238,1,2025-06-08,active,
3138,1238,85,2023-01-09,completed,D
3139,1238,19,2025-07-15,active,
3140,1238,26,2023-04-08,completed,C
3141,1239,1,2025-06-19,active,
3142,1239,62,2025-06-20,active,
3143,1239,21,2023-11-29,completed,B
3144,1240,107,2024-02-04,dropped,
3145,1240,60,2024-11-14,active,
3146,1240,91,2025-12-09,dropped,
3147,1240,32,2025-04-03,dropped,
3148,1241,105,2023-06-04,completed,B
3149,1241,87,2023-03-24,completed,C
3150,1241,94,2025-06-26,active,
3151,1242,99,2025-06-21,active,
3152,1242,31,2023-06-11,dropped,
3153,1243,118,2024-09-19,completed,A
3154,1243,10,2024-10-26,active,
3155,1243,83,2025-10-27,active,
3156,1243,30,2025-03-05,active,
3157,1244,40,2025-10-08,active,
3158,1244,50,2023-11-18,completed,B
3159,1244,87,2023-04-04,dropped,
3160,1245,104,2023-11-27,completed,D
3161,1245,11,2025-04-16,active,
3162,1245,45,2023-06-12,completed,B
3163,1245,88,2025-08-08,active,
3164,1246,55,2023-06-20,completed,C
3165,1246,99,2025-07-06,dropped,
3166,1246,7,2025-05-22,active,
3167,1246,39,2024-01-10,completed,B
3168,1247,15,2023-02-20,completed,B
3169,1247,101,2025-11-29,active,
3170,1247,23,2025-03-29,active,
3171,1248,26,2023-05-02,completed,B
3172,1248,66,2025-04-10,active,
3173,1248,105,2023-05-10,completed,B
3174,1249,7,2025-06-06,active,
3175,1249,114,2025-10-05,active,
3176,1249,77,2024-08-01,active,
3177,1250,70,2024-03-17,completed,B
3178,1251,58,2024-01-19,completed,A
3179,1252,46,2023-04-11,completed,C
3180,1253,23,2025-05-02,active,
3181,1253,11,2025-06-01,active,
3182,1254,56,2025-12-13,active,
3183,1254,115,2025-07-31,dropped,
3184,1254,36,2024-12-12,dropped,
3185,1254,45,2023-07-10,completed,A
3186,1255,5,2024-04-01,completed,D
3187,1255,19,2025-07-12,active,
3188,1255,78,2025-05-25,active,
3189,1256,55,2023-06-04,dropped,
3190,1256,52,2024-10-23,completed,C
3191,1256,3,2024-10-02,dropped,
3192,1257,15,2023-02-09,dropped,
3193,1257,102,2025-06-25,active,
3194,1257,25,2026-01-04,active,
3195,1257,74,2025-07-29,active,
3196,1258,28,2025-05-18,dropped,
3197,1258,98,2024-09-16,completed,B
3198,1258,120,2023-08-25,completed,E
3199,1258,56,2025-12-27,active,
3200,1259,53,2024-05-14,completed,B
3201,1260,36,2024-11-25,completed,F
3202,1260,35,2025-03-21,active,
3203,1261,3,2024-10-17,completed,C
3204,1261,91,2025-12-07,dropped,
3205,1262,76,2023-10-25,completed,B
3206,1262,54,2023-10-22,completed,B
3207,1262,82,2023-06-17,dropped,
3208,1262,77,2024-07-23,completed,C
3209,1263,69,2024-06-22,completed,B
3210,1263,90,2023-03-03,completed,C
3211,1264,81,2024-12-24,active,
3212,1265,11,2025-05-19,active,
3213,1265,27,2024-05-26,active,
3214,1265,96,2025-05-17,active,
3215,1266,20,2024-11-04,completed,C
3216,1267,54,2023-10-05,completed,B
3217,1267,98,2024-08-13,completed,B
3218,1267,3,2024-10-21,completed,D
3219,1267,97,2024-07-31,completed,A
3220,1268,74,2025-08-13,active,
3221,1269,99,2025-07-15,dropped,
3222,1269,100,2025-06-14,active,
3223,1270,54,2023-10-25,completed,C
3224,1270,116,2023-05-25,completed,D
3225,1271,65,2025-06-05,dropped,
3226,1271,69,2024-07-13,active,
3227,1271,51,2024-11-11,dropped,
3228,1272,21,2023-11-10,completed,B
3229,1272,119,2025-11-16,dropped,
3230,1272,112,2024-08-28,completed,E
3231,1272,23,2025-04-22,active,
3232,1273,54,2023-09-18,completed,A
3233,1273,53,2024-06-09,completed,A
3234,1273,25,2025-12-21,dropped,
3235,1273,82,2023-05-27,completed,A
3236,1274,88,2025-08-26,active,
3237,1274,12,2025-01-10,completed,C
3238,1274,48,2024-11-16,dropped,
3239,1274,3,2024-10-07,completed,C
3240,1275,23,2025-05-13,dropped,
3241,1275,61,2023-11-02,completed,A
3242,1276,27,2024-06-13,completed,A
3243,1277,31,2023-06-11,completed,D
3244,1277,102,2025-06-07,dropped,
3245,1277,23,2025-04-08,active,
3246,1277,60,2024-12-06,dropped,
3247,1278,96,2025-04-21,active,
3248,1279,111,2024-09-20,active,
3249,1279,67,2023-04-03,dropped,
3250,1279,61,2023-11-16,completed,C
3251,1279,50,2023-12-03,dropped,
3252,1280,57,2025-01-12,dropped,
3253,1281,38,2023-10-25,dropped,
3254,1282,47,2025-08-27,dropped,
3255,1283,55,2023-06-02,dropped,
3256,1283,101,2025-12-04,dropped,
3257,1283,16,2024-10-12,active,
3258,1283,14,2023-09-09,completed,B
3259,1284,19,2025-08-07,active,
3260,1284,117,2025-04-07,active,
3261,1284,32,2025-04-19,active,
3262,1285,116,2023-04-30,active,
3263,1285,91,2025-11-12,active,
3264,1285,63,2024-08-04,completed,B
3265,1285,97,2024-08-10,completed,C
3266,1286,19,2025-07-06,active,
3267,1286,67,2023-04-10,completed,C
3268,1287,92,2024-02-06,completed,C
3269,1287,21,2023-11-28,completed,C
3270,1287,73,2024-12-01,active,
3271,1288,110,2023-06-11,completed,D
3272,1288,50,2023-11-29,completed,C
3273,1288,33,2023-01-29,completed,B
3274,1289,62,2025-06-07,active,
3275,1289,80,2024-05-17,dropped,
3276,1289,116,2023-05-05,completed,B
3277,1289,22,2025-06-27,active,
3278,1290,23,2025-03-29,active,
3279,1290,62,2025-05-20,active,
3280,1290,115,2025-08-04,active,
3281,1290,49,2024-05-01,completed,C
3282,1291,84,2025-08-02,active,
3283,1292,73,2024-12-04,dropped,
3284,1292,117,2025-05-11,dropped,
3285,1292,82,2023-06-09,completed,B
3286,1292,2,2023-04-17,completed,A
3287,1293,65,2025-06-26,dropped,
3288,1293,9,2023-08-03,completed,A
3289,1293,35,2025-03-04,active,
3290,1294,32,2025-04-25,active,
3291,1294,33,2023-02-23,dropped,
3292,1295,89,2023-05-09,completed,F
3293,1295,92,2024-01-14,completed,A
3294,1296,94,2025-05-24,dropped,
3295,1296,107,2023-12-26,completed,A
3296,1297,32,2025-04-26,active,
3297,1297,75,2023-01-10,completed,D
3298,1298,41,2024-11-12,completed,A
3299,1299,57,2024-12-18,active,
3300,1300,70,2024-04-06,completed,B
3301,1301,75,2023-01-08,dropped,
3302,1302,93,2023-09-10,active,
3303,1303,76,2023-11-13,completed,B
3304,1303,104,2023-10-12,completed,B
3305,1304,64,2024-09-16,completed,B
3306,1304,81,2025-01-03,active,
3307,1304,23,2025-05-02,active,
3308,1305,87,2023-03-21,completed,A
3309,1305,72,2023-07-05,dropped,
3310,1305,65,2025-06-22,active,
3311,1306,64,2024-10-13,completed,B
3312,1306,21,2023-11-13,completed,C
3313,1306,23,2025-04-09,active,
3314,1306,9,2023-06-23,active,
3315,1307,40,2025-09-27,active,
3316,1307,65,2025-06-24,active,
3317,1308,119,2025-12-01,active,
3318,1308,79,2025-10-10,active,
3319,1308,27,2024-06-26,completed,A
3320,1309,79,2025-09-30,active,
3321,1309,85,2023-02-06,dropped,
3322,1310,100,2025-05-26,active,
3323,1310,93,2023-09-01,completed,B
3324,1310,35,2025-04-16,active,
3325,1310,30,2025-04-10,active,
3326,1311,55,2023-07-11,completed,C
3327,1311,73,2024-11-12,active,
3328,1311,51,2024-11-19,active,
3329,1312,59,2023-07-14,completed,C
3330,1312,99,2025-06-11,active,
3331,1313,38,2023-10-01,completed,C
3332,1313,107,2024-01-07,completed,C
3333,1313,48,2024-11-17,completed,B
3334,1314,14,2023-08-04,completed,B
3335,1314,10,2024-11-22,active,
3336,1314,32,2025-03-11,dropped,
3337,1315,89,2023-04-25,completed,C
3338,1315,117,2025-04-15,active,
3339,1315,91,2025-10-25,active,
3340,1315,63,2024-07-24,completed,B
3341,1316,15,2023-03-12,completed,F
3342,1316,61,2023-11-28,completed,A
3343,1316,18,2023-02-11,completed,C
3344,1317,57,2024-12-28,active,
3345,1318,72,2023-06-05,completed,A
3346,1318,68,2025-12-11,active,
3347,1318,105,2023-06-27,completed,C
3348,1319,116,2023-06-01,dropped,
3349,1319,99,2025-06-09,active,
3350,1319,58,2024-01-13,completed,B
3351,1320,33,2023-01-14,completed,C
3352,1320,78,2025-05-06,active,
3353,1320,96,2025-05-20,dropped,
3354,1321,117,2025-04-23,active,
3355,1322,5,2024-03-06,active,
3356,1322,65,2025-06-22,active,
3357,1322,112,2024-08-08,completed,C
3358,1322,103,2025-01-26,active,
3359,1323,69,2024-06-22,active,
3360,1324,74,2025-08-24,active,
3361,1325,97,2024-09-12,completed,D
3362,1325,10,2024-11-05,active,
3363,1326,84,2025-07-25,active,
3364,1326,43,2024-12-27,active,
3365,1327,114,2025-09-26,active,
3366,1327,3,2024-10-21,completed,A
3367,1327,52,2024-11-03,completed,D
3368,1327,74,2025-09-01,active,
3369,1328,69,2024-07-24,completed,D
3370,1328,59,2023-07-19,dropped,
3371,1328,84,2025-09-04,dropped,
3372,1329,25,2025-11-24,active,
3373,1329,99,2025-06-09,active,
3374,1330,100,2025-05-18,active,
3375,1331,42,2025-08-08,dropped,
3376,1332,26,2023-04-03,completed,B
3377,1332,39,2023-12-05,active,
3378,1333,18,2023-03-02,completed,E
3379,1334,57,2025-01-29,dropped,
3380,1335,49,2024-05-20,completed,A
3381,1335,7,2025-06-12,active,
3382,1336,12,2024-12-02,active,
3383,1337,21,2023-12-03,completed,E
3384,1338,96,2025-05-01,active,
3385,1338,41,2024-09-28,completed,B
3386,1338,54,2023-10-03,completed,E
3387,1339,1,2025-06-21,dropped,
3388,1340,110,2023-05-21,dropped,
3389,1340,13,2025-09-11,dropped,
3390,1340,46,2023-04-06,completed,F
3391,1340,47,2025-08-07,active,
3392,1341,113,2025-11-23,active,
3393,1341,61,2023-11-02,completed,D
3394,1341,3,2024-10-08,completed,A
3395,1341,36,2024-11-05,completed,B
3396,1342,8,2025-09-06,dropped,
3397,1343,48,2024-11-14,active,
3398,1343,80,2024-04-21,dropped,
3399,1343,54,2023-09-26,completed,D
3400,1344,47,2025-08-09,dropped,
3401,1344,113,2025-10-09,active,
3402,1345,52,2024-10-23,completed,A
3403,1345,81,2024-11-24,active,
3404,1345,48,2024-12-04,active,
3405,1346,117,2025-03-24,active,
3406,1346,53,2024-06-18,completed,B
3407,1347,13,2025-09-06,dropped,
3408,1347,2,2023-04-20,completed,A
3409,1348,60,2024-11-24,active,
3410,1348,54,2023-10-25,dropped,
3411,1348,110,2023-05-02,completed,B
3412,1348,115,2025-08-01,active,
3413,1349,79,2025-09-26,active,
3414,1349,86,2023-08-18,dropped,
3415,1349,92,2024-02-02,completed,A
3416,1350,104,2023-10-26,completed,C
3417,1350,19,2025-08-02,active,
3418,1351,32,2025-03-23,active,
3419,1352,43,2025-01-02,active,
3420,1352,91,2025-11-24,active,
3421,1352,60,2024-11-07,completed,A
3422,1353,48,2024-12-21,dropped,
3423,1353,85,2023-01-06,completed,C
3424,1353,19,2025-07-28,active,
3425,1353,75,2022-12-24,dropped,
3426,1354,19,2025-07-28,active,
3427,1355,21,2023-11-05,completed,B
3428,1355,51,2024-11-15,active,
3429,1356,58,2024-01-15,completed,A
3430,1356,28,2025-05-18,active,
3431,1356,59,2023-07-29,dropped,
3432,1356,80,2024-05-01,dropped,
3433,1357,33,2023-02-13,active,
3434,1357,44,2023-03-18,completed,C
3435,1358,98,2024-08-02,active,
3436,1358,67,2023-04-14,completed,F
3437,1358,34,2024-12-20,active,
3438,1359,107,2024-02-01,completed,D
3439,1359,15,2023-02-12,completed,C
3440,1359,16,2024-08-30,dropped,
3441,1359,71,2023-04-22,completed,D
3442,1360,19,2025-07-31,active,
3443,1360,108,2024-05-22,completed,C
3444,1361,73,2024-11-20,active,
3445,1361,111,2024-10-20,completed,A
3446,1362,48,2024-11-10,completed,C
3447,1362,21,2023-11-24,completed,E
3448,1363,70,2024-03-27,dropped,
3449,1363,79,2025-10-07,active,
3450,1364,38,2023-10-26,dropped,
3451,1364,50,2023-11-21,completed,C
3452,1364,116,2023-05-04,completed,B
3453,1364,67,2023-04-22,completed,A
3454,1365,8,2025-09-16,active,
3455,1366,62,2025-05-26,dropped,
3456,1366,106,2024-09-20,completed,A
3457,1367,51,2024-11-15,active,
3458,1367,76,2023-10-21,completed,B
3459,1367,25,2025-12-31,dropped,
3460,1367,32,2025-04-21,active,
3461,1368,19,2025-07-08,active,
3462,1368,87,2023-03-09,completed,B
3463,1368,36,2024-12-15,completed,B
3464,1368,98,2024-09-09,completed,D
3465,1369,20,2024-11-11,completed,B
3466,1369,10,2024-10-09,active,
3467,1369,113,2025-10-24,active,
3468,1369,97,2024-08-23,completed,A
3469,1370,98,2024-08-04,completed,C
3470,1370,38,2023-11-07,dropped,
3471,1370,29,2024-04-01,dropped,
3472,1370,67,2023-04-29,completed,C
3473,1371,54,2023-11-05,completed,C
3474,1371,8,2025-08-16,dropped,
3475,1371,82,2023-07-05,completed,B
3476,1371,14,2023-08-10,dropped,
3477,1372,2,2023-04-21,completed,B
3478,1373,29,2024-04-03,completed,C
3479,1373,76,2023-11-18,completed,C
3480,1373,56,2025-12-20,active,
3481,1373,86,2023-08-04,dropped,
3482,1374,6,2025-08-06,active,
3483,1374,78,2025-04-15,active,
3484,1374,14,2023-08-01,dropped,
3485,1374,76,2023-10-19,completed,C
3486,1375,105,2023-05-10,completed,C
3487,1375,51,2024-11-22,active,
3488,1375,92,2024-01-30,completed,B
3489,1375,96,2025-05-29,dropped,
3490,1376,86,2023-08-07,completed,C
3491,1376,117,2025-04-12,active,
3492,1376,4,2025-10-28,dropped,
3493,1376,28,2025-06-16,active,
3494,1377,46,2023-03-18,completed,F
3495,1377,105,2023-05-25,completed,A
3496,1377,88,2025-08-08,active,
3497,1378,99,2025-06-11,active,
3498,1378,102,2025-06-21,active,
3499,1378,21,2023-12-02,completed,B
3500,1379,109,2024-07-13,completed,C
3501,1379,64,2024-10-12,dropped,
3502,1380,41,2024-10-12,active,
3503,1380,107,2024-02-02,completed,B
3504,1381,82,2023-06-07,completed,C
3505,1381,24,2025-05-22,active,
3506,1381,97,2024-08-22,dropped,
3507,1381,49,2024-06-09,completed,A
3508,1382,15,2023-02-05,completed,E
3509,1383,97,2024-08-05,completed,C
3510,1383,72,2023-05-30,completed,C
3511,1383,69,2024-07-24,completed,B
3512,1384,69,2024-06-20,dropped,
3513,1384,46,2023-03-02,dropped,
3514,1384,51,2024-12-10,dropped,
3515,1385,79,2025-10-10,dropped,
3516,1385,73,2024-11-15,dropped,
3517,1385,11,2025-05-01,active,
3518,1386,4,2025-11-15,dropped,
3519,1386,64,2024-09-10,dropped,
3520,1386,29,2024-04-14,completed,A
3521,1387,38,2023-10-15,dropped,
3522,1388,108,2024-06-25,dropped,
3523,1388,57,2024-12-25,active,
3524,1388,54,2023-10-20,completed,C
3525,1388,72,2023-06-11,completed,C
3526,1389,103,2025-01-13,active,
3527,1389,34,2024-12-27,active,
3528,1389,56,2025-12-06,active,
3529,1390,42,2025-09-01,active,
3530,1390,111,2024-10-20,completed,A
3531,1391,69,2024-07-20,completed,B
3532,1391,41,2024-11-06,completed,C
3533,1391,14,2023-08-08,completed,C
3534,1391,104,2023-10-15,completed,B
3535,1392,9,2023-07-15,completed,A
3536,1392,22,2025-06-18,active,
3537,1392,3,2024-11-11,completed,C
3538,1392,72,2023-05-22,dropped,
3539,1393,73,2024-12-03,active,
3540,1393,33,2023-02-20,completed,C
3541,1393,115,2025-07-24,dropped,
3542,1394,85,2023-01-23,completed,C
3543,1394,58,2024-01-20,completed,C
3544,1395,19,2025-07-25,active,
3545,1395,99,2025-05-29,dropped,
3546,1395,70,2024-03-03,completed,B
3547,1395,88,2025-07-17,dropped,
3548,1396,79,2025-09-24,active,
3549,1397,94,2025-06-04,dropped,
3550,1397,25,2026-01-03,dropped,
3551,1398,107,2023-12-19,completed,B
3552,1398,24,2025-05-07,active,
3553,1399,52,2024-11-12,completed,C
3554,1400,49,2024-05-13,completed,B
3555,1400,90,2023-03-12,completed,D
3556,1400,61,2023-11-13,completed,B
3557,1400,18,2023-02-14,completed,F
3558,1401,44,2023-03-17,active,
3559,1402,3,2024-09-30,dropped,
3560,1402,113,2025-10-11,active,
3561,1402,78,2025-04-15,active,
3562,1403,1,2025-06-17,active,
3563,1404,103,2025-01-26,active,
3564,1405,23,2025-04-10,active,
3565,1406,24,2025-05-06,dropped,
3566,1406,69,2024-06-21,completed,C
3567,1406,28,2025-05-29,dropped,
3568,1406,45,2023-07-23,completed,A
3569,1407,4,2025-11-05,dropped,
3570,1407,80,2024-05-30,dropped,
3571,1407,5,2024-03-05,dropped,
3572,1407,120,2023-08-29,completed,A
3573,1408,116,2023-05-16,completed,A
3574,1408,13,2025-09-23,dropped,
3575,1409,119,2025-11-19,dropped,
3576,1409,85,2023-01-11,completed,A
3577,1409,71,2023-04-05,completed,A
3578,1409,107,2024-01-18,completed,B
3579,1410,8,2025-09-10,dropped,
3580,1410,118,2024-10-18,completed,B
3581,1410,62,2025-06-27,active,
3582,1411,97,2024-08-12,completed,B
3583,1411,70,2024-03-12,completed,C
3584,1411,83,2025-10-31,active,
3585,1411,26,2023-03-29,completed,B
3586,1412,72,2023-06-11,completed,F
3587,1412,62,2025-07-04,active,
3588,1412,79,2025-11-02,active,
3589,1413,25,2025-11-20,active,
3590,1414,83,2025-11-22,active,
3591,1414,41,2024-09-24,active,
3592,1415,50,2023-11-26,completed,D
3593,1415,25,2025-12-12,dropped,
3594,1415,46,2023-03-29,dropped,
3595,1416,88,2025-07-23,active,
3596,1416,90,2023-03-12,dropped,
3597,1416,6,2025-08-01,active,
3598,1417,64,2024-10-01,completed,A
3599,1417,27,2024-06-01,completed,C
3600,1418,1,2025-07-09,dropped,
3601,1418,116,2023-05-06,dropped,
3602,1418,31,2023-06-03,dropped,
3603,1419,118,2024-09-13,completed,C
3604,1419,108,2024-06-29,completed,D
3605,1419,52,2024-11-03,completed,C
3606,1420,27,2024-06-24,dropped,
3607,1420,113,2025-11-03,active,
3608,1420,84,2025-08-16,dropped,
3609,1421,36,2024-12-15,completed,C
3610,1421,108,2024-06-30,completed,A
3611,1421,116,2023-06-03,completed,C
3612,1421,25,2025-11-29,active,
3613,1422,15,2023-02-03,dropped,
3614,1423,9,2023-06-27,dropped,
3615,1423,24,2025-05-16,dropped,
3616,1423,69,2024-07-27,dropped,
3617,1423,42,2025-08-13,active,
3618,1424,37,2023-08-08,completed,A
3619,1424,110,2023-05-14,dropped,
3620,1424,73,2024-11-22,dropped,
3621,1425,17,2023-09-23,completed,A
3622,1425,67,2023-04-01,completed,B
3623,1426,98,2024-09-11,dropped,
3624,1427,56,2025-12-07,active,
3625,1427,79,2025-09-29,active,
3626,1428,85,2023-02-05,active,
3627,1429,99,2025-07-14,active,
3628,1429,27,2024-06-13,completed,A
3629,1430,118,2024-10-10,completed,C
3630,1430,23,2025-04-23,active,
3631,1430,45,2023-06-22,completed,A
3632,1431,43,2025-01-06,active,
3633,1431,85,2023-02-01,completed,A
3634,1432,72,2023-06-22,dropped,
3635,1432,21,2023-10-19,completed,A
3636,1432,19,2025-07-21,active,
3637,1433,93,2023-09-02,completed,A
3638,1433,120,2023-08-29,completed,A
3639,1434,73,2024-10-21,dropped,
3640,1435,110,2023-05-16,active,
3641,1436,73,2024-11-21,active,
3642,1437,120,2023-09-10,completed,B
3643,1437,74,2025-09-11,active,
3644,1437,83,2025-11-06,active,
3645,1437,50,2023-11-14,dropped,
3646,1438,62,2025-06-14,active,
3647,1438,118,2024-10-04,completed,B
3648,1438,116,2023-05-31,completed,F
3649,1438,20,2024-10-12,dropped,
3650,1439,95,2025-10-04,active,
3651,1439,3,2024-10-26,completed,D
3652,1439,56,2025-11-28,dropped,
3653,1440,108,2024-06-12,completed,B
3654,1440,81,2024-12-19,active,
3655,1441,57,2025-01-03,active,
3656,1441,50,2023-11-17,completed,B
3657,1441,60,2024-11-05,active,
3658,1441,47,2025-08-14,active,
3659,1442,116,2023-06-02,active,
3660,1442,60,2024-11-13,completed,A
3661,1442,71,2023-03-30,completed,B
3662,1443,39,2023-12-31,completed,A
3663,1443,116,2023-05-06,completed,A
3664,1443,107,2024-01-11,dropped,
3665,1443,100,2025-06-06,active,
3666,1444,4,2025-11-07,active,
3667,1444,89,2023-04-27,dropped,
3668,1444,27,2024-06-20,completed,A
3669,1444,50,2023-11-17,completed,D
3670,1445,53,2024-05-30,completed,C
3671,1445,41,2024-11-10,dropped,
3672,1446,79,2025-10-29,active,
3673,1446,120,2023-10-02,dropped,
3674,1446,98,2024-09-10,completed,A
3675,1447,2,2023-04-18,completed,A
3676,1448,26,2023-04-06,completed,A
3677,1448,96,2025-05-28,dropped,
3678,1448,20,2024-11-02,dropped,
3679,1449,61,2023-10-31,completed,D
3680,1449,44,2023-02-27,dropped,
3681,1449,91,2025-10-31,active,
3682,1449,23,2025-04-05,active,
3683,1450,21,2023-11-15,completed,B
3684,1450,72,2023-06-02,dropped,
3685,1450,71,2023-05-02,dropped,
3686,1450,81,2024-12-21,active,
3687,1451,18,2023-02-26,completed,B
3688,1452,76,2023-11-17,dropped,
3689,1453,120,2023-09-28,completed,D
3690,1453,57,2025-01-13,dropped,
3691,1453,75,2023-01-17,completed,B
3692,1454,114,2025-10-01,active,
3693,1455,80,2024-05-23,completed,A
3694,1455,39,2024-01-11,dropped,
3695,1456,82,2023-06-13,completed,E
3696,1456,42,2025-07-24,active,
3697,1457,3,2024-10-23,dropped,
3698,1457,80,2024-05-03,dropped,
3699,1457,115,2025-07-28,active,
3700,1457,76,2023-11-06,dropped,
3701,1458,63,2024-07-27,dropped,
3702,1459,84,2025-08-05,dropped,
3703,1460,58,2024-01-01,completed,F
3704,1460,56,2025-12-26,active,
3705,1460,44,2023-02-22,completed,A
3706,1461,95,2025-10-21,active,
3707,1462,26,2023-04-17,completed,C
3708,1462,116,2023-05-29,completed,B
3709,1462,61,2023-11-14,dropped,
3710,1462,49,2024-06-11,completed,C
3711,1463,45,2023-06-20,completed,B
3712,1463,93,2023-08-30,completed,B
3713,1464,104,2023-11-23,dropped,
3714,1465,3,2024-10-05,dropped,
3715,1466,32,2025-03-13,active,
3716,1467,20,2024-11-01,dropped,
3717,1468,111,2024-09-20,completed,A
3718,1469,112,2024-07-22,completed,C
3719,1469,117,2025-04-20,active,
3720,1469,80,2024-05-01,active,
3721,1470,79,2025-09-27,active,
3722,1471,26,2023-05-10,dropped,
3723,1471,118,2024-09-22,completed,F
3724,1472,56,2026-01-03,active,
3725,1473,7,2025-04-29,active,
3726,1473,92,2024-02-06,completed,B
3727,1474,91,2025-11-29,dropped,
3728,1474,64,2024-09-25,completed,C
3729,1475,57,2024-12-24,active,
3730,1476,23,2025-04-10,active,
3731,1477,90,2023-04-14,active,
3732,1477,16,2024-09-06,completed,B
3733,1478,21,2023-11-25,dropped,
3734,1478,51,2024-11-11,completed,B
3735,1479,28,2025-05-23,dropped,
3736,1479,55,2023-06-26,completed,D
3737,1479,33,2023-02-25,completed,C
3738,1480,8,2025-08-03,active,
3739,1481,80,2024-05-28,dropped,
3740,1482,87,2023-04-19,dropped,
3741,1483,2,2023-05-05,completed,E
3742,1483,96,2025-05-12,active,
3743,1483,87,2023-04-09,completed,A
3744,1483,12,2024-12-07,completed,B
3745,1484,96,2025-05-12,active,
3746,1484,104,2023-11-29,completed,B
3747,1484,62,2025-07-02,active,
3748,1485,6,2025-07-09,active,
3749,1485,89,2023-05-09,completed,C
3750,1486,60,2024-10-30,active,
3751,1486,112,2024-09-04,completed,E
3752,1486,116,2023-04-23,active,
3753,1486,58,2024-01-23,dropped,
3754,1487,52,2024-10-07,completed,D
3755,1487,47,2025-08-13,active,
3756,1488,28,2025-05-02,active,
3757,1488,13,2025-08-24,active,
3758,1489,3,2024-10-22,completed,D
3759,1489,64,2024-09-30,completed,A
3760,1490,56,2025-12-26,active,
3761,1490,110,2023-05-08,completed,B
3762,1490,21,2023-11-15,completed,A
3763,1490,63,2024-08-09,dropped,
3764,1491,54,2023-09-17,dropped,
3765,1491,63,2024-08-16,completed,C
3766,1492,79,2025-10-23,active,
3767,1492,16,2024-10-10,completed,C
3768,1492,77,2024-07-22,completed,F
3769,1492,17,2023-09-25,completed,B
3770,1493,27,2024-06-21,completed,D
3771,1493,42,2025-08-08,active,
3772,1494,101,2025-11-22,dropped,
3773,1494,36,2024-12-10,completed,A
3774,1494,72,2023-06-07,active,
3775,1494,44,2023-03-25,dropped,
3776,1495,91,2025-11-30,active,
3777,1495,76,2023-10-19,completed,B
3778,1496,41,2024-10-25,dropped,
3779,1497,97,2024-07-30,completed,B
3780,1497,19,2025-08-03,active,
3781,1497,80,2024-05-08,completed,A
3782,1497,42,2025-09-06,active,
3783,1498,47,2025-09-20,active,
3784,1498,109,2024-07-23,completed,A
3785,1499,106,2024-10-10,completed,B
3786,1499,80,2024-04-30,completed,B
3787,1499,62,2025-06-19,active,
3788,1500,119,2025-12-03,active,
3789,1500,77,2024-08-29,completed,D
